track,artist,date,est_time,ist_time,iso_time,genre,length_ms
시간의 상처,Kim So Yeon,2024-12-25,2024-12-25 00:56:25.245000-05:00,2024-12-25 11:26:25.245000+05:30,2024-12-25T05:56:25.245Z,,277.502
Rat Trap,Feed Me,2024-12-25,2024-12-25 01:50:45.039000-05:00,2024-12-25 12:20:45.039000+05:30,2024-12-25T06:50:45.039Z,"brostep, complextro, edm, electro house, filthstep",228.094
Bags,Clairo,2024-12-25,2024-12-25 01:55:04.686000-05:00,2024-12-25 12:25:04.686000+05:30,2024-12-25T06:55:04.686Z,"bedroom pop, indie pop, pov: indie",260.519
Pink + White,Frank Ocean,2024-12-25,2024-12-25 02:04:20.898000-05:00,2024-12-25 12:34:20.898000+05:30,2024-12-25T07:04:20.898Z,"lgbtq+ hip hop, neo soul",184.516
Thinkin Bout You,Frank Ocean,2024-12-25,2024-12-25 02:09:33.366000-05:00,2024-12-25 12:39:33.366000+05:30,2024-12-25T07:09:33.366Z,"lgbtq+ hip hop, neo soul",200.746
What Have They Done To Us (from the series Arcane League of Legends),"Arcane, Mako, Grey",2024-12-25,2024-12-25 03:02:55.865000-05:00,2024-12-25 13:32:55.865000+05:30,2024-12-25T08:02:55.865Z,,119.16
Ignite - 2016 League Of Legends World Championship,Zedd,2024-12-25,2024-12-25 15:12:53.956000-05:00,2024-12-26 01:42:53.956000+05:30,2024-12-25T20:12:53.956Z,"complextro, edm, german techno, pop, pop dance",195.466
RISE,"League of Legends, Mako, The Word Alive, The Glitch Mob",2024-12-25,2024-12-25 18:59:19.294000-05:00,2024-12-26 05:29:19.294000+05:30,2024-12-25T23:59:19.294Z,"speedrun, video game music",192.881
Legends Never Die,"League of Legends, Against The Current",2024-12-26,2024-12-25 19:03:14.796000-05:00,2024-12-26 05:33:14.796000+05:30,2024-12-26T00:03:14.796Z,"speedrun, video game music",235.0
Awaken,"League of Legends, Valerie Broussard, Ray Chen",2024-12-26,2024-12-25 19:06:33.430000-05:00,2024-12-26 05:36:33.430000+05:30,2024-12-26T00:06:33.430Z,"speedrun, video game music",198.187
Still Here,"League of Legends, Forts, 2WEI, Tiffany Aris",2024-12-26,2024-12-25 19:10:46.375000-05:00,2024-12-26 05:40:46.375000+05:30,2024-12-26T00:10:46.375Z,"speedrun, video game music",252.453
GODS,"League of Legends, NewJeans",2024-12-26,2024-12-25 19:12:35.821000-05:00,2024-12-26 05:42:35.821000+05:30,2024-12-26T00:12:35.821Z,"speedrun, video game music",220.878
GODS,"League of Legends, NewJeans",2024-12-26,2024-12-26 00:18:02.072000-05:00,2024-12-26 10:48:02.072000+05:30,2024-12-26T05:18:02.072Z,"speedrun, video game music",220.878
What Have They Done To Us (from the series Arcane League of Legends),"Arcane, Mako, Grey",2024-12-26,2024-12-26 00:20:01.734000-05:00,2024-12-26 10:50:01.734000+05:30,2024-12-26T05:20:01.734Z,,119.16
2016 World Championship Theme,League of Legends,2024-12-26,2024-12-26 00:23:18.033000-05:00,2024-12-26 10:53:18.033000+05:30,2024-12-26T05:23:18.033Z,"speedrun, video game music",195.796
The Line (from the series Arcane League of Legends),"Twenty One Pilots, Arcane, League of Legends",2024-12-26,2024-12-26 00:26:30.536000-05:00,2024-12-26 10:56:30.536000+05:30,2024-12-26T05:26:30.536Z,,192.0
Ma Meilleure Ennemie (from the series Arcane League of Legends),"Stromae, Pomme, Arcane",2024-12-26,2024-12-26 00:28:58.994000-05:00,2024-12-26 10:58:58.994000+05:30,2024-12-26T05:28:58.994Z,"belgian pop, g-house",147.973
Warriors,Imagine Dragons,2024-12-26,2024-12-26 00:31:45.304000-05:00,2024-12-26 11:01:45.304000+05:30,2024-12-26T05:31:45.304Z,"modern rock, pop, rock",171.04
Warriors,Imagine Dragons,2024-12-26,2024-12-26 00:55:58.364000-05:00,2024-12-26 11:25:58.364000+05:30,2024-12-26T05:55:58.364Z,"modern rock, pop, rock",171.04
Phoenix,"League of Legends, Cailin Russo, Chrissy Costanza",2024-12-26,2024-12-26 00:59:16.559000-05:00,2024-12-26 11:29:16.559000+05:30,2024-12-26T05:59:16.559Z,"speedrun, video game music",197.633
Heavy Is the Crown,Linkin Park,2024-12-26,2024-12-26 01:02:04.056000-05:00,2024-12-26 11:32:04.056000+05:30,2024-12-26T06:02:04.056Z,"alternative metal, nu metal, post-grunge, rap metal, rock",167.012
That’s So True,Gracie Abrams,2024-12-26,2024-12-26 01:04:50.769000-05:00,2024-12-26 11:34:50.769000+05:30,2024-12-26T06:04:50.769Z,alt z,166.3
Heavy Is the Crown,Linkin Park,2024-12-26,2024-12-26 01:07:38.372000-05:00,2024-12-26 11:37:38.372000+05:30,2024-12-26T06:07:38.372Z,"alternative metal, nu metal, post-grunge, rap metal, rock",167.012
Come Play (from the series Arcane League of Legends),"Stray Kids, Young Miko, Arcane, Tom Morello, League of Legends",2024-12-26,2024-12-26 01:07:46.647000-05:00,2024-12-26 11:37:46.647000+05:30,2024-12-26T06:07:46.647Z,"k-pop, k-pop boy group, pop",161.666
Bags,Clairo,2024-12-26,2024-12-26 15:19:46.196000-05:00,2024-12-27 01:49:46.196000+05:30,2024-12-26T20:19:46.196Z,"bedroom pop, indie pop, pov: indie",260.519
Close To You,Gracie Abrams,2024-12-26,2024-12-26 15:23:32.721000-05:00,2024-12-27 01:53:32.721000+05:30,2024-12-26T20:23:32.721Z,alt z,225.973
Igloo,KISS OF LIFE,2024-12-26,2024-12-26 15:25:44.980000-05:00,2024-12-27 01:55:44.980000+05:30,2024-12-26T20:25:44.980Z,"5th gen k-pop, k-pop girl group",131.786
1-800-hot-n-fun,LE SSERAFIM,2024-12-26,2024-12-26 15:28:38.922000-05:00,2024-12-27 01:58:38.922000+05:30,2024-12-26T20:28:38.922Z,k-pop girl group,173.431
ABCD,NAYEON,2024-12-26,2024-12-26 15:31:22.265000-05:00,2024-12-27 02:01:22.265000+05:30,2024-12-26T20:31:22.265Z,k-pop,162.84
Bloom,BOL4,2024-12-26,2024-12-26 15:34:32.170000-05:00,2024-12-27 02:04:32.170000+05:30,2024-12-26T20:34:32.170Z,k-pop,189.335
That’s So True,Gracie Abrams,2024-12-26,2024-12-26 15:37:18.858000-05:00,2024-12-27 02:07:18.858000+05:30,2024-12-26T20:37:18.858Z,alt z,166.3
Ma Meilleure Ennemie (from the series Arcane League of Legends),"Stromae, Pomme, Arcane",2024-12-26,2024-12-26 15:39:47.356000-05:00,2024-12-27 02:09:47.356000+05:30,2024-12-26T20:39:47.356Z,"belgian pop, g-house",147.973
DRIP,BABYMONSTER,2024-12-27,2024-12-26 19:27:59.037000-05:00,2024-12-27 05:57:59.037000+05:30,2024-12-27T00:27:59.037Z,5th gen k-pop,180.845
What Have They Done To Us (from the series Arcane League of Legends),"Arcane, Mako, Grey",2024-12-27,2024-12-26 20:37:42.107000-05:00,2024-12-27 07:07:42.107000+05:30,2024-12-27T01:37:42.107Z,,119.16
2016 World Championship Theme,League of Legends,2024-12-27,2024-12-26 20:40:58.413000-05:00,2024-12-27 07:10:58.413000+05:30,2024-12-27T01:40:58.413Z,"speedrun, video game music",195.796
1-800-hot-n-fun,LE SSERAFIM,2024-12-27,2024-12-26 20:43:52.344000-05:00,2024-12-27 07:13:52.344000+05:30,2024-12-27T01:43:52.344Z,k-pop girl group,173.431
Lost,Maroon 5,2024-12-27,2024-12-27 01:22:43.324000-05:00,2024-12-27 11:52:43.324000+05:30,2024-12-27T06:22:43.324Z,pop,172.597
Choo Lo,The Local Train,2024-12-27,2024-12-27 01:26:37.461000-05:00,2024-12-27 11:56:37.461000+05:30,2024-12-27T06:26:37.461Z,"hindi indie, indian indie, indian rock, new delhi indie",233.63
Мало тебя,SEREBRO,2024-12-27,2024-12-27 01:30:23.425000-05:00,2024-12-27 12:00:23.425000+05:30,2024-12-27T06:30:23.425Z,russian pop,225.46
Close To You,Gracie Abrams,2024-12-27,2024-12-27 01:31:04.702000-05:00,2024-12-27 12:01:04.702000+05:30,2024-12-27T06:31:04.702Z,alt z,225.973
Close To You,Gracie Abrams,2024-12-27,2024-12-27 18:44:08.775000-05:00,2024-12-28 05:14:08.775000+05:30,2024-12-27T23:44:08.775Z,alt z,225.973
To My Youth,BOL4,2024-12-27,2024-12-27 18:47:51.871000-05:00,2024-12-28 05:17:51.871000+05:30,2024-12-27T23:47:51.871Z,k-pop,222.68
One of the Drunks,Panic! At The Disco,2024-12-27,2024-12-27 18:51:11.324000-05:00,2024-12-28 05:21:11.324000+05:30,2024-12-27T23:51:11.324Z,pop,198.946
Let Her Go,Passenger,2024-12-27,2024-12-27 18:55:24.561000-05:00,2024-12-28 05:25:24.561000+05:30,2024-12-27T23:55:24.561Z,"folk-pop, neo mellow",252.733
Way forward,jung jaeil,2024-12-28,2024-12-28 04:22:38.952000-05:00,2024-12-28 14:52:38.952000+05:30,2024-12-28T09:22:38.952Z,,244.013
O X I,jung jaeil,2024-12-28,2024-12-28 04:25:48.730000-05:00,2024-12-28 14:55:48.730000+05:30,2024-12-28T09:25:48.730Z,,189.8
Lights,Ellie Goulding,2024-12-28,2024-12-28 14:53:37.952000-05:00,2024-12-29 01:23:37.952000+05:30,2024-12-28T19:53:37.952Z,"indietronica, metropopolis, pop, uk pop",245.853
Appassionata,Bae Bo Ram,2024-12-28,2024-12-28 17:07:00.924000-05:00,2024-12-29 03:37:00.924000+05:30,2024-12-28T22:07:00.924Z,korean soundtrack,131.712
Ma Meilleure Ennemie (from the series Arcane League of Legends),"Stromae, Pomme, Arcane",2024-12-28,2024-12-28 17:09:29.352000-05:00,2024-12-29 03:39:29.352000+05:30,2024-12-28T22:09:29.352Z,"belgian pop, g-house",147.973
Empty Space,Lim Seung Beom,2024-12-28,2024-12-28 17:13:28.963000-05:00,2024-12-29 03:43:28.963000+05:30,2024-12-28T22:13:28.963Z,korean soundtrack,239.108
Spring's Melody,Torby Brand,2024-12-28,2024-12-28 17:15:56.525000-05:00,2024-12-29 03:45:56.525000+05:30,2024-12-28T22:15:56.525Z,anime piano,147.079
Kabira (Encore),"Pritam, Harshdeep Kaur, Arijit Singh",2024-12-28,2024-12-28 17:47:36.662000-05:00,2024-12-29 04:17:36.662000+05:30,2024-12-28T22:47:36.662Z,"filmi, indian instrumental, modern bollywood",270.438
Tune Jo Na Kaha,"Pritam, Mohit Chauhan, Sandeep Shrivastava, Pankaj Awasthi",2024-12-29,2024-12-29 01:27:43.276000-05:00,2024-12-29 11:57:43.276000+05:30,2024-12-29T06:27:43.276Z,"filmi, indian instrumental, modern bollywood",310.073
Lights,Ellie Goulding,2024-12-29,2024-12-29 01:32:39.522000-05:00,2024-12-29 12:02:39.522000+05:30,2024-12-29T06:32:39.522Z,"indietronica, metropopolis, pop, uk pop",245.853
Beautiful Now,"Zedd, Jon Bellion",2024-12-29,2024-12-29 01:36:18.253000-05:00,2024-12-29 12:06:18.253000+05:30,2024-12-29T06:36:18.253Z,"complextro, edm, german techno, pop, pop dance",218.293
What Have They Done To Us (from the series Arcane League of Legends),"Arcane, Mako, Grey",2024-12-29,2024-12-29 01:38:56.434000-05:00,2024-12-29 12:08:56.434000+05:30,2024-12-29T06:38:56.434Z,,119.16
2016 World Championship Theme,League of Legends,2024-12-29,2024-12-29 01:42:12.736000-05:00,2024-12-29 12:12:12.736000+05:30,2024-12-29T06:42:12.736Z,"speedrun, video game music",195.796
1-800-hot-n-fun,LE SSERAFIM,2024-12-29,2024-12-29 01:45:06.663000-05:00,2024-12-29 12:15:06.663000+05:30,2024-12-29T06:45:06.663Z,k-pop girl group,173.431
ABCD,NAYEON,2024-12-29,2024-12-29 01:47:50.020000-05:00,2024-12-29 12:17:50.020000+05:30,2024-12-29T06:47:50.020Z,k-pop,162.84
Love You With All My Heart,Crush,2024-12-29,2024-12-29 01:51:54.727000-05:00,2024-12-29 12:21:54.727000+05:30,2024-12-29T06:51:54.727Z,"k-pop, korean r&b",244.186
Ma Meilleure Ennemie (from the series Arcane League of Legends),"Stromae, Pomme, Arcane",2024-12-29,2024-12-29 01:54:23.150000-05:00,2024-12-29 12:24:23.150000+05:30,2024-12-29T06:54:23.150Z,"belgian pop, g-house",147.973
Dopamine - GISELLE Solo,aespa,2024-12-29,2024-12-29 01:57:37.771000-05:00,2024-12-29 12:27:37.771000+05:30,2024-12-29T06:57:37.771Z,k-pop girl group,194.093
Bloom,BOL4,2024-12-29,2024-12-29 02:00:49.606000-05:00,2024-12-29 12:30:49.606000+05:30,2024-12-29T07:00:49.606Z,k-pop,189.335
Igloo,KISS OF LIFE,2024-12-29,2024-12-29 02:11:28.179000-05:00,2024-12-29 12:41:28.179000+05:30,2024-12-29T07:11:28.179Z,"5th gen k-pop, k-pop girl group",131.786
Lost,Maroon 5,2024-12-29,2024-12-29 02:14:21.259000-05:00,2024-12-29 12:44:21.259000+05:30,2024-12-29T07:14:21.259Z,pop,172.597
Choo Lo,The Local Train,2024-12-29,2024-12-29 02:18:15.396000-05:00,2024-12-29 12:48:15.396000+05:30,2024-12-29T07:18:15.396Z,"hindi indie, indian indie, indian rock, new delhi indie",233.63
Мало тебя,SEREBRO,2024-12-29,2024-12-29 02:22:01.336000-05:00,2024-12-29 12:52:01.336000+05:30,2024-12-29T07:22:01.336Z,russian pop,225.46
Close To You,Gracie Abrams,2024-12-29,2024-12-29 02:25:47.832000-05:00,2024-12-29 12:55:47.832000+05:30,2024-12-29T07:25:47.832Z,alt z,225.973
To My Youth,BOL4,2024-12-29,2024-12-29 02:29:31.002000-05:00,2024-12-29 12:59:31.002000+05:30,2024-12-29T07:29:31.002Z,k-pop,222.68
One of the Drunks,Panic! At The Disco,2024-12-29,2024-12-29 02:32:50.456000-05:00,2024-12-29 13:02:50.456000+05:30,2024-12-29T07:32:50.456Z,pop,198.946
Let Her Go,Passenger,2024-12-29,2024-12-29 02:37:03.681000-05:00,2024-12-29 13:07:03.681000+05:30,2024-12-29T07:37:03.681Z,"folk-pop, neo mellow",252.733
Bags,Clairo,2024-12-29,2024-12-29 02:41:24.690000-05:00,2024-12-29 13:11:24.690000+05:30,2024-12-29T07:41:24.690Z,"bedroom pop, indie pop, pov: indie",260.519
Fucked Up,Bahari,2024-12-29,2024-12-29 02:45:05.092000-05:00,2024-12-29 13:15:05.092000+05:30,2024-12-29T07:45:05.092Z,"alt z, la pop",219.896
start//end,EDEN,2024-12-29,2024-12-29 02:49:14.821000-05:00,2024-12-29 13:19:14.821000+05:30,2024-12-29T07:49:14.821Z,indie poptimism,333.967
start//end,EDEN,2024-12-29,2024-12-29 16:14:38.035000-05:00,2024-12-30 02:44:38.035000+05:30,2024-12-29T21:14:38.035Z,indie poptimism,333.967
Gravity,EDEN,2024-12-30,2024-12-29 21:38:07.412000-05:00,2024-12-30 08:08:07.412000+05:30,2024-12-30T02:38:07.412Z,indie poptimism,230.511
That’s So True,Gracie Abrams,2024-12-30,2024-12-29 22:56:53.906000-05:00,2024-12-30 09:26:53.906000+05:30,2024-12-30T03:56:53.906Z,alt z,166.3
