track,artist,date,est_time,ist_time,iso_time,genre,length_ms
Wings,IRISÉ,2025-02-28,2025-02-27 22:29:44.216000-05:00,2025-02-28 08:59:44.216000+05:30,2025-02-28T03:29:44.216Z,,188.773
Loser (with LEE DO of ONEUS),"YongYong, LEE DO of ONEUS",2025-02-28,2025-02-27 22:36:10.826000-05:00,2025-02-28 09:06:10.826000+05:30,2025-02-28T03:36:10.826Z,"k-rap, k-rock",207.666
Dash,PLAVE,2025-02-28,2025-02-27 22:39:05.832000-05:00,2025-02-28 09:09:05.832000+05:30,2025-02-28T03:39:05.832Z,k-pop,174.533
WOOJOOIN,Seo YoungJu of Nerd Connection,2025-02-28,2025-02-27 22:44:45.005000-05:00,2025-02-28 09:14:45.005000+05:30,2025-02-28T03:44:45.005Z,,269.24
By your side,So Soo Bin,2025-02-28,2025-02-27 22:48:53.734000-05:00,2025-02-28 09:18:53.734000+05:30,2025-02-28T03:48:53.734Z,korean r&b,248.213
My Star,DOKO,2025-02-28,2025-02-27 22:52:49.794000-05:00,2025-02-28 09:22:49.794000+05:30,2025-02-28T03:52:49.794Z,soundtrack,235.56
Surfing in the Moonlight,TOMORROW X TOGETHER,2025-02-28,2025-02-27 22:56:27.168000-05:00,2025-02-28 09:26:27.168000+05:30,2025-02-28T03:56:27.168Z,k-pop,216.85
Forgetting You,DAVICHI,2025-02-28,2025-02-27 22:59:40.101000-05:00,2025-02-28 09:29:40.101000+05:30,2025-02-28T03:59:40.101Z,"k-pop, korean pop",192.43
Goodbye,"Imanbek, Goodboys",2025-02-28,2025-02-28 10:37:12.170000-05:00,2025-02-28 21:07:12.170000+05:30,2025-02-28T15:37:12.170Z,slap house,144.0
Secrets - Radio Edit,"Tiësto, KSHMR, VASSY",2025-02-28,2025-02-28 10:40:49.705000-05:00,2025-02-28 21:10:49.705000+05:30,2025-02-28T15:40:49.705Z,"edm, trance, big room, house, dance",216.967
i miss u (with Au/Ra),"Jax Jones, Au/Ra",2025-02-28,2025-02-28 10:43:42.273000-05:00,2025-02-28 21:13:42.273000+05:30,2025-02-28T15:43:42.273Z,,172.143
How Deep Is Your Love,"Calvin Harris, Disciples",2025-02-28,2025-02-28 10:47:15.459000-05:00,2025-02-28 21:17:15.459000+05:30,2025-02-28T15:47:15.459Z,edm,212.64
CRY - from SawanoHiroyuki[nZk] 10th Anniversary Studio Live,"SawanoHiroyuki[nZk], mizuki",2025-02-28,2025-02-28 10:54:34.680000-05:00,2025-02-28 21:24:34.680000+05:30,2025-02-28T15:54:34.680Z,"anime, j-pop, j-rock",266.938
WOOJOOIN,Seo YoungJu of Nerd Connection,2025-02-28,2025-02-28 17:06:03.377000-05:00,2025-03-01 03:36:03.377000+05:30,2025-02-28T22:06:03.377Z,,269.24
By your side,So Soo Bin,2025-02-28,2025-02-28 17:10:12.080000-05:00,2025-03-01 03:40:12.080000+05:30,2025-02-28T22:10:12.080Z,korean r&b,248.213
My Star,DOKO,2025-03-01,2025-02-28 21:05:19.780000-05:00,2025-03-01 07:35:19.780000+05:30,2025-03-01T02:05:19.780Z,soundtrack,235.56
Idea 10,Gibran Alcocer,2025-03-01,2025-02-28 23:20:07.196000-05:00,2025-03-01 09:50:07.196000+05:30,2025-03-01T04:20:07.196Z,ambient lo-fi,152.0
WOOJOOIN,Seo YoungJu of Nerd Connection,2025-03-01,2025-03-01 12:13:21.797000-05:00,2025-03-01 22:43:21.797000+05:30,2025-03-01T17:13:21.797Z,,269.24
By your side,So Soo Bin,2025-03-01,2025-03-01 12:17:30.525000-05:00,2025-03-01 22:47:30.525000+05:30,2025-03-01T17:17:30.525Z,korean r&b,248.213
My Star,DOKO,2025-03-01,2025-03-01 12:21:26.590000-05:00,2025-03-01 22:51:26.590000+05:30,2025-03-01T17:21:26.590Z,soundtrack,235.56
Surfing in the Moonlight,TOMORROW X TOGETHER,2025-03-01,2025-03-01 12:25:22.399000-05:00,2025-03-01 22:55:22.399000+05:30,2025-03-01T17:25:22.399Z,k-pop,216.85
Appassionata,Bae Bo Ram,2025-03-01,2025-03-01 12:27:33.368000-05:00,2025-03-01 22:57:33.368000+05:30,2025-03-01T17:27:33.368Z,korean soundtrack,131.712
Ma Meilleure Ennemie (from the series Arcane League of Legends),"Stromae, Pomme, Arcane",2025-03-01,2025-03-01 12:30:01.869000-05:00,2025-03-01 23:00:01.869000+05:30,2025-03-01T17:30:01.869Z,,147.973
Empty Space,Lim Seung Beom,2025-03-01,2025-03-01 12:34:01.493000-05:00,2025-03-01 23:04:01.493000+05:30,2025-03-01T17:34:01.493Z,korean soundtrack,239.108
Spring's Melody,Torby Brand,2025-03-01,2025-03-01 12:36:29.067000-05:00,2025-03-01 23:06:29.067000+05:30,2025-03-01T17:36:29.067Z,anime piano,147.079
Kabira (Encore),"Pritam, Harshdeep Kaur, Arijit Singh",2025-03-01,2025-03-01 12:41:00.007000-05:00,2025-03-01 23:11:00.007000+05:30,2025-03-01T17:41:00.007Z,"bollywood, hindi pop, desi, sufi",270.438
"Good Luck, Babe!",Chappell Roan,2025-03-01,2025-03-01 12:44:38.945000-05:00,2025-03-01 23:14:38.945000+05:30,2025-03-01T17:44:38.945Z,indie pop,218.423
Bloom,BOL4,2025-03-02,2025-03-02 15:55:18.270000-05:00,2025-03-03 02:25:18.270000+05:30,2025-03-02T20:55:18.270Z,k-pop,189.335
What Have They Done To Us (from the series Arcane League of Legends),"Arcane, Mako, Grey",2025-03-02,2025-03-02 15:57:17.918000-05:00,2025-03-03 02:27:17.918000+05:30,2025-03-02T20:57:17.918Z,,119.16
Love You With All My Heart,Crush,2025-03-02,2025-03-02 16:01:22.615000-05:00,2025-03-03 02:31:22.615000+05:30,2025-03-02T21:01:22.615Z,"k-pop, korean r&b",244.186
Appassionata,Bae Bo Ram,2025-03-02,2025-03-02 16:03:34.817000-05:00,2025-03-03 02:33:34.817000+05:30,2025-03-02T21:03:34.817Z,korean soundtrack,131.712
1-800-hot-n-fun,LE SSERAFIM,2025-03-02,2025-03-02 16:06:28.766000-05:00,2025-03-03 02:36:28.766000+05:30,2025-03-02T21:06:28.766Z,k-pop girl group,173.431
Bags,Clairo,2025-03-02,2025-03-02 16:10:49.747000-05:00,2025-03-03 02:40:49.747000+05:30,2025-03-02T21:10:49.747Z,"bedroom pop, indie pop, pov: indie",260.519
Gravity,EDEN,2025-03-02,2025-03-02 16:14:40.798000-05:00,2025-03-03 02:44:40.798000+05:30,2025-03-02T21:14:40.798Z,indie poptimism,230.511
Fucked Up,Bahari,2025-03-02,2025-03-02 16:18:21.187000-05:00,2025-03-03 02:48:21.187000+05:30,2025-03-02T21:18:21.187Z,"alt z, la pop",219.896
Let Her Go,Passenger,2025-03-02,2025-03-02 16:20:37.003000-05:00,2025-03-03 02:50:37.003000+05:30,2025-03-02T21:20:37.003Z,"folk-pop, neo mellow",252.733
Die For You,"VALORANT, Grabbitz",2025-03-03,2025-03-02 22:16:47.986000-05:00,2025-03-03 08:46:47.986000+05:30,2025-03-03T03:16:47.986Z,,212.926
Ticking Away,"VALORANT, Grabbitz, bbno$",2025-03-03,2025-03-02 22:20:27.795000-05:00,2025-03-03 08:50:27.795000+05:30,2025-03-03T03:20:27.795Z,,205.27
2016 World Championship Theme,League of Legends,2025-03-03,2025-03-02 22:53:42.412000-05:00,2025-03-03 09:23:42.412000+05:30,2025-03-03T03:53:42.412Z,"speedrun, video game music",195.796
Phoenix,"League of Legends, Cailin Russo, Chrissy Costanza",2025-03-03,2025-03-02 22:57:00.590000-05:00,2025-03-03 09:27:00.590000+05:30,2025-03-03T03:57:00.590Z,,197.633
RISE,"League of Legends, Mako, The Word Alive, The Glitch Mob",2025-03-03,2025-03-02 23:00:13.922000-05:00,2025-03-03 09:30:13.922000+05:30,2025-03-03T04:00:13.922Z,"speedrun, video game music",192.881
The Line (from the series Arcane League of Legends),"Twenty One Pilots, Arcane, League of Legends",2025-03-03,2025-03-02 23:03:26.440000-05:00,2025-03-03 09:33:26.440000+05:30,2025-03-03T04:03:26.440Z,,192.0
Still Here,"League of Legends, Forts, 2WEI, Tiffany Aris",2025-03-03,2025-03-02 23:07:39.434000-05:00,2025-03-03 09:37:39.434000+05:30,2025-03-03T04:07:39.434Z,,252.453
What Have They Done To Us (from the series Arcane League of Legends),"Arcane, Mako, Grey",2025-03-03,2025-03-02 23:09:39.051000-05:00,2025-03-03 09:39:39.051000+05:30,2025-03-03T04:09:39.051Z,,119.16
GODS,"League of Legends, NewJeans",2025-03-03,2025-03-02 23:13:20.454000-05:00,2025-03-03 09:43:20.454000+05:30,2025-03-03T04:13:20.454Z,,220.878
Awaken,"League of Legends, Valerie Broussard, Ray Chen",2025-03-03,2025-03-02 23:16:29.002000-05:00,2025-03-03 09:46:29.002000+05:30,2025-03-03T04:16:29.002Z,"speedrun, video game music",198.187
Awaken,"League of Legends, Valerie Broussard, Ray Chen",2025-03-03,2025-03-03 15:01:37.572000-05:00,2025-03-04 01:31:37.572000+05:30,2025-03-03T20:01:37.572Z,"speedrun, video game music",198.187
ATTITUDE,IVE,2025-03-03,2025-03-03 15:04:52.259000-05:00,2025-03-04 01:34:52.259000+05:30,2025-03-03T20:04:52.259Z,k-pop girl group,194.733
My Star,DOKO,2025-03-03,2025-03-03 15:08:48.329000-05:00,2025-03-04 01:38:48.329000+05:30,2025-03-03T20:08:48.329Z,soundtrack,235.56
CRY - from SawanoHiroyuki[nZk] 10th Anniversary Studio Live,"SawanoHiroyuki[nZk], mizuki",2025-03-03,2025-03-03 15:13:15.763000-05:00,2025-03-04 01:43:15.763000+05:30,2025-03-03T20:13:15.763Z,"anime, j-pop, j-rock",266.938
Bloom,BOL4,2025-03-03,2025-03-03 15:16:25.618000-05:00,2025-03-04 01:46:25.618000+05:30,2025-03-03T20:16:25.618Z,k-pop,189.335
What Have They Done To Us (from the series Arcane League of Legends),"Arcane, Mako, Grey",2025-03-03,2025-03-03 15:18:25.285000-05:00,2025-03-04 01:48:25.285000+05:30,2025-03-03T20:18:25.285Z,,119.16
Love You With All My Heart,Crush,2025-03-03,2025-03-03 15:22:29.998000-05:00,2025-03-04 01:52:29.998000+05:30,2025-03-03T20:22:29.998Z,"k-pop, korean r&b",244.186
Appassionata,Bae Bo Ram,2025-03-03,2025-03-03 15:24:42.196000-05:00,2025-03-04 01:54:42.196000+05:30,2025-03-03T20:24:42.196Z,korean soundtrack,131.712
1-800-hot-n-fun,LE SSERAFIM,2025-03-03,2025-03-03 15:27:36.117000-05:00,2025-03-04 01:57:36.117000+05:30,2025-03-03T20:27:36.117Z,k-pop girl group,173.431
Bags,Clairo,2025-03-03,2025-03-03 18:59:05.874000-05:00,2025-03-04 05:29:05.874000+05:30,2025-03-03T23:59:05.874Z,"bedroom pop, indie pop, pov: indie",260.519
ATTITUDE,IVE,2025-03-04,2025-03-04 11:57:40.989000-05:00,2025-03-04 22:27:40.989000+05:30,2025-03-04T16:57:40.989Z,k-pop girl group,194.733
WOOJOOIN,Seo YoungJu of Nerd Connection,2025-03-04,2025-03-04 12:02:17.651000-05:00,2025-03-04 22:32:17.651000+05:30,2025-03-04T17:02:17.651Z,,269.24
By your side,So Soo Bin,2025-03-04,2025-03-04 12:06:26.361000-05:00,2025-03-04 22:36:26.361000+05:30,2025-03-04T17:06:26.361Z,korean r&b,248.213
My Star,DOKO,2025-03-04,2025-03-04 12:10:22.416000-05:00,2025-03-04 22:40:22.416000+05:30,2025-03-04T17:10:22.416Z,soundtrack,235.56
Surfing in the Moonlight,TOMORROW X TOGETHER,2025-03-04,2025-03-04 12:14:27.522000-05:00,2025-03-04 22:44:27.522000+05:30,2025-03-04T17:14:27.522Z,k-pop,216.85
Timeless (feat. Playboi Carti),"The Weeknd, Playboi Carti",2025-03-04,2025-03-04 12:18:42.935000-05:00,2025-03-04 22:48:42.935000+05:30,2025-03-04T17:18:42.935Z,,256.0
Faith,The Weeknd,2025-03-04,2025-03-04 12:23:26.664000-05:00,2025-03-04 22:53:26.664000+05:30,2025-03-04T17:23:26.664Z,"canadian contemporary r&b, canadian pop, pop",283.226
That’s So True,Gracie Abrams,2025-03-04,2025-03-04 12:26:13.458000-05:00,2025-03-04 22:56:13.458000+05:30,2025-03-04T17:26:13.458Z,alt z,166.3
Ma Meilleure Ennemie (from the series Arcane League of Legends),"Stromae, Pomme, Arcane",2025-03-04,2025-03-04 12:28:41.918000-05:00,2025-03-04 22:58:41.918000+05:30,2025-03-04T17:28:41.918Z,,147.973
We Don't Talk Anymore (feat. Selena Gomez),"Charlie Puth, Selena Gomez",2025-03-04,2025-03-04 12:32:20.116000-05:00,2025-03-04 23:02:20.116000+05:30,2025-03-04T17:32:20.116Z,"soft pop, pop",217.706
千年之戀,F.I.R.,2025-03-04,2025-03-04 12:36:08.778000-05:00,2025-03-04 23:06:08.778000+05:30,2025-03-04T17:36:08.778Z,mandopop,228.173
Lucky Strike,Maroon 5,2025-03-04,2025-03-04 16:39:26.963000-05:00,2025-03-05 03:09:26.963000+05:30,2025-03-04T21:39:26.963Z,pop,185.293
Layla,Derek & The Dominos,2025-03-05,2025-03-05 01:09:55.521000-05:00,2025-03-05 11:39:55.521000+05:30,2025-03-05T06:09:55.521Z,"blues rock, classic rock",423.84
Dreams - 2004 Remaster,Fleetwood Mac,2025-03-05,2025-03-05 01:14:55.744000-05:00,2025-03-05 11:44:55.744000+05:30,2025-03-05T06:14:55.744Z,"classic rock, soft rock",257.8
Separate Ways (Worlds Apart) [2023 Remaster],Journey,2025-03-05,2025-03-05 02:38:29.666000-05:00,2025-03-05 13:08:29.666000+05:30,2025-03-05T07:38:29.666Z,"album rock, classic rock",323.453
Timeless (feat. Playboi Carti),"The Weeknd, Playboi Carti",2025-03-06,2025-03-05 20:36:56.501000-05:00,2025-03-06 07:06:56.501000+05:30,2025-03-06T01:36:56.501Z,,256.0
Faith,The Weeknd,2025-03-06,2025-03-05 20:41:40.243000-05:00,2025-03-06 07:11:40.243000+05:30,2025-03-06T01:41:40.243Z,"canadian contemporary r&b, canadian pop, pop",283.226
That’s So True,Gracie Abrams,2025-03-06,2025-03-05 20:44:27.072000-05:00,2025-03-06 07:14:27.072000+05:30,2025-03-06T01:44:27.072Z,alt z,166.3
Ma Meilleure Ennemie (from the series Arcane League of Legends),"Stromae, Pomme, Arcane",2025-03-06,2025-03-05 20:46:55.514000-05:00,2025-03-06 07:16:55.514000+05:30,2025-03-06T01:46:55.514Z,,147.973
We Don't Talk Anymore (feat. Selena Gomez),"Charlie Puth, Selena Gomez",2025-03-06,2025-03-05 20:50:33.631000-05:00,2025-03-06 07:20:33.631000+05:30,2025-03-06T01:50:33.631Z,"soft pop, pop",217.706
千年之戀,F.I.R.,2025-03-06,2025-03-05 20:54:22.422000-05:00,2025-03-06 07:24:22.422000+05:30,2025-03-06T01:54:22.422Z,mandopop,228.173
ATTITUDE,IVE,2025-03-06,2025-03-05 23:14:47.261000-05:00,2025-03-06 09:44:47.261000+05:30,2025-03-06T04:14:47.261Z,k-pop girl group,194.733
My Star,DOKO,2025-03-06,2025-03-05 23:54:47.964000-05:00,2025-03-06 10:24:47.964000+05:30,2025-03-06T04:54:47.964Z,soundtrack,235.56
Maybe if,BIBI,2025-03-06,2025-03-05 23:58:18.047000-05:00,2025-03-06 10:28:18.047000+05:30,2025-03-06T04:58:18.047Z,"k-pop, korean r&b",209.6
Christmas Tree,V,2025-03-06,2025-03-06 00:01:36.672000-05:00,2025-03-06 10:31:36.672000+05:30,2025-03-06T05:01:36.672Z,"j-division, korean ost",209.946
Timeless (feat. Playboi Carti),"The Weeknd, Playboi Carti",2025-03-07,2025-03-07 12:32:45.655000-05:00,2025-03-07 23:02:45.655000+05:30,2025-03-07T17:32:45.655Z,,256.0
ATTITUDE,IVE,2025-03-07,2025-03-07 12:36:23.105000-05:00,2025-03-07 23:06:23.105000+05:30,2025-03-07T17:36:23.105Z,k-pop girl group,194.733
My Star,DOKO,2025-03-07,2025-03-07 12:40:19.197000-05:00,2025-03-07 23:10:19.197000+05:30,2025-03-07T17:40:19.197Z,soundtrack,235.56
CRY - from SawanoHiroyuki[nZk] 10th Anniversary Studio Live,"SawanoHiroyuki[nZk], mizuki",2025-03-08,2025-03-07 19:42:50.265000-05:00,2025-03-08 06:12:50.265000+05:30,2025-03-08T00:42:50.265Z,"anime, j-pop, j-rock",266.938
Bloom,BOL4,2025-03-08,2025-03-07 19:46:00.037000-05:00,2025-03-08 06:16:00.037000+05:30,2025-03-08T00:46:00.037Z,k-pop,189.335
Numb,Lim Yeon,2025-03-08,2025-03-08 12:29:12.048000-05:00,2025-03-08 22:59:12.048000+05:30,2025-03-08T17:29:12.048Z,,200.876
Hear Me Out,SURAN,2025-03-08,2025-03-08 12:32:52.341000-05:00,2025-03-08 23:02:52.341000+05:30,2025-03-08T17:32:52.341Z,k-pop,223.875
When the Phone Rings,Oh Hee Joon,2025-03-08,2025-03-08 12:34:54.083000-05:00,2025-03-08 23:04:54.083000+05:30,2025-03-08T17:34:54.083Z,,106.844
See The Light,Lim Hyunsik,2025-03-08,2025-03-08 12:37:59.568000-05:00,2025-03-08 23:07:59.568000+05:30,2025-03-08T17:37:59.568Z,k-ballad,182.521
ATTITUDE,IVE,2025-03-08,2025-03-08 12:41:13.497000-05:00,2025-03-08 23:11:13.497000+05:30,2025-03-08T17:41:13.497Z,k-pop girl group,194.733
My Star,DOKO,2025-03-08,2025-03-08 12:45:09.619000-05:00,2025-03-08 23:15:09.619000+05:30,2025-03-08T17:45:09.619Z,soundtrack,235.56
Loser (with LEE DO of ONEUS),"YongYong, LEE DO of ONEUS",2025-03-08,2025-03-08 12:48:48.734000-05:00,2025-03-08 23:18:48.734000+05:30,2025-03-08T17:48:48.734Z,"k-rap, k-rock",207.666
1-800-hot-n-fun,LE SSERAFIM,2025-03-08,2025-03-08 12:51:42.661000-05:00,2025-03-08 23:21:42.661000+05:30,2025-03-08T17:51:42.661Z,k-pop girl group,173.431
EASY,LE SSERAFIM,2025-03-08,2025-03-08 12:54:27.686000-05:00,2025-03-08 23:24:27.686000+05:30,2025-03-08T17:54:27.686Z,k-pop girl group,164.545
ABCD,NAYEON,2025-03-08,2025-03-08 12:57:11.051000-05:00,2025-03-08 23:27:11.051000+05:30,2025-03-08T17:57:11.051Z,k-pop,162.84
Timeless (feat Playboi Carti),"The Weeknd, Playboi Carti",2025-03-08,2025-03-08 12:57:31.712000-05:00,2025-03-08 23:27:31.712000+05:30,2025-03-08T17:57:31.712Z,,256.0
Timeless (feat Playboi Carti),"The Weeknd, Playboi Carti",2025-03-08,2025-03-08 12:57:39.869000-05:00,2025-03-08 23:27:39.869000+05:30,2025-03-08T17:57:39.869Z,,256.0
Timeless (feat Playboi Carti),"The Weeknd, Playboi Carti",2025-03-08,2025-03-08 13:02:08.134000-05:00,2025-03-08 23:32:08.134000+05:30,2025-03-08T18:02:08.134Z,,256.0
"One Of The Girls (with JENNIE, Lily Rose Depp)","The Weeknd, JENNIE, Lily-Rose Depp",2025-03-08,2025-03-08 13:06:13.339000-05:00,2025-03-08 23:36:13.339000+05:30,2025-03-08T18:06:13.339Z,,244.684
Close To You,Gracie Abrams,2025-03-08,2025-03-08 13:50:30.496000-05:00,2025-03-09 00:20:30.496000+05:30,2025-03-08T18:50:30.496Z,alt z,225.973
Мало тебя,SEREBRO,2025-03-08,2025-03-08 13:54:16.453000-05:00,2025-03-09 00:24:16.453000+05:30,2025-03-08T18:54:16.453Z,russian pop,225.46
Ma Meilleure Ennemie (from the series Arcane League of Legends),"Stromae, Pomme, Arcane",2025-03-08,2025-03-08 13:56:44.918000-05:00,2025-03-09 00:26:44.918000+05:30,2025-03-08T18:56:44.918Z,,147.973
Choo Lo,The Local Train,2025-03-08,2025-03-08 14:00:39.025000-05:00,2025-03-09 00:30:39.025000+05:30,2025-03-08T19:00:39.025Z,"hindi indie, indian indie, indian rock, new delhi indie",233.63
Lost,Maroon 5,2025-03-08,2025-03-08 14:03:31.846000-05:00,2025-03-09 00:33:31.846000+05:30,2025-03-08T19:03:31.846Z,pop,172.597
start//end,EDEN,2025-03-08,2025-03-08 14:09:06.621000-05:00,2025-03-09 00:39:06.621000+05:30,2025-03-08T19:09:06.621Z,indie poptimism,333.967
Igloo,KISS OF LIFE,2025-03-08,2025-03-08 14:11:18.935000-05:00,2025-03-09 00:41:18.935000+05:30,2025-03-08T19:11:18.935Z,"5th gen k-pop, k-pop girl group",131.786
ABCD,NAYEON,2025-03-08,2025-03-08 14:14:02.240000-05:00,2025-03-09 00:44:02.240000+05:30,2025-03-08T19:14:02.240Z,k-pop,162.84
Dopamine - GISELLE Solo,aespa,2025-03-08,2025-03-08 14:17:16.880000-05:00,2025-03-09 00:47:16.880000+05:30,2025-03-08T19:17:16.880Z,k-pop girl group,194.093
2016 World Championship Theme,League of Legends,2025-03-08,2025-03-08 14:19:03.227000-05:00,2025-03-09 00:49:03.227000+05:30,2025-03-08T19:19:03.227Z,"speedrun, video game music",195.796
May I Love You?,Jae Yeon,2025-03-09,2025-03-08 20:16:51.548000-05:00,2025-03-09 06:46:51.548000+05:30,2025-03-09T01:16:51.548Z,"soundtrack, k-ballad",232.255
I Feel It Now,Whee In,2025-03-09,2025-03-08 20:20:44.553000-05:00,2025-03-09 06:50:44.553000+05:30,2025-03-09T01:20:44.553Z,"k-ballad, k-pop",233.05
WOOJOOIN,Seo YoungJu of Nerd Connection,2025-03-09,2025-03-08 20:34:27.583000-05:00,2025-03-09 07:04:27.583000+05:30,2025-03-09T01:34:27.583Z,,269.24
Surfing in the Moonlight,TOMORROW X TOGETHER,2025-03-09,2025-03-08 20:41:52.778000-05:00,2025-03-09 07:11:52.778000+05:30,2025-03-09T01:41:52.778Z,k-pop,216.85
Forgetting You,DAVICHI,2025-03-09,2025-03-08 20:45:05.711000-05:00,2025-03-09 07:15:05.711000+05:30,2025-03-09T01:45:05.711Z,"k-pop, korean pop",192.43
My Love,LeeHi,2025-03-09,2025-03-08 20:48:47.156000-05:00,2025-03-09 07:18:47.156000+05:30,2025-03-09T01:48:47.156Z,k-pop,220.929
Wind,Jung Seung Hwan,2025-03-09,2025-03-08 20:52:25.137000-05:00,2025-03-09 07:22:25.137000+05:30,2025-03-09T01:52:25.137Z,korean pop,217.989
Will Be Back,Sunhae Im,2025-03-09,2025-03-08 20:55:51.573000-05:00,2025-03-09 07:25:51.573000+05:30,2025-03-09T01:55:51.573Z,"classical soprano, korean classical performance",205.946
Can You Hear My Heart,"Epik High, LeeHi",2025-03-09,2025-03-08 21:00:00.089000-05:00,2025-03-09 07:30:00.089000+05:30,2025-03-09T02:00:00.089Z,"k-pop, k-rap, korean old school hip hop",248.143
This is Mine,LEE SEUNG YOON,2025-03-09,2025-03-08 21:03:20.994000-05:00,2025-03-09 07:33:20.994000+05:30,2025-03-09T02:03:20.994Z,korean singer-songwriter,200.307
사랑해요,김형섭,2025-03-09,2025-03-08 21:06:39.870000-05:00,2025-03-09 07:36:39.870000+05:30,2025-03-09T02:06:39.870Z,,198.321
I am firefly,Kim Ho Jeong,2025-03-09,2025-03-08 21:10:20.987000-05:00,2025-03-09 07:40:20.987000+05:30,2025-03-09T02:10:20.987Z,korean,220.613
ATTITUDE,IVE,2025-03-09,2025-03-08 21:14:56.687000-05:00,2025-03-09 07:44:56.687000+05:30,2025-03-09T02:14:56.687Z,k-pop girl group,194.733
My Star,DOKO,2025-03-09,2025-03-08 21:18:52.761000-05:00,2025-03-09 07:48:52.761000+05:30,2025-03-09T02:18:52.761Z,soundtrack,235.56
CRY - from SawanoHiroyuki[nZk] 10th Anniversary Studio Live,"SawanoHiroyuki[nZk], mizuki",2025-03-09,2025-03-08 21:19:48.710000-05:00,2025-03-09 07:49:48.710000+05:30,2025-03-09T02:19:48.710Z,"anime, j-pop, j-rock",266.938
Viva La Vida,Coldplay,2025-03-10,2025-03-10 13:20:59.793000-04:00,2025-03-10 22:50:59.793000+05:30,2025-03-10T17:20:59.793Z,,242.373
See The Light,Lim Hyunsik,2025-03-10,2025-03-10 13:24:01.564000-04:00,2025-03-10 22:54:01.564000+05:30,2025-03-10T17:24:01.564Z,k-ballad,182.521
ATTITUDE,IVE,2025-03-10,2025-03-10 13:27:22.502000-04:00,2025-03-10 22:57:22.502000+05:30,2025-03-10T17:27:22.502Z,k-pop girl group,194.733
I Wanna Be Yours - Sped Up,Lexz,2025-03-10,2025-03-10 14:38:31.178000-04:00,2025-03-11 00:08:31.178000+05:30,2025-03-10T18:38:31.178Z,,149.629
I Wanna Be Yours - Sped Up,Lexz,2025-03-10,2025-03-10 14:41:11.265000-04:00,2025-03-11 00:11:11.265000+05:30,2025-03-10T18:41:11.265Z,,149.629
Dandelions - Sped Up,Lomz,2025-03-10,2025-03-10 14:45:22-04:00,2025-03-11 00:15:22+05:30,2025-03-10T18:45:22Z,,176.854
we don't talk anymore - sped up + reverb,"pearl, fast forward >>, Tazzy",2025-03-10,2025-03-10 14:48:56.014000-04:00,2025-03-11 00:18:56.014000+05:30,2025-03-10T18:48:56.014Z,,181.512
Counting Stars - Sped Up,Lomz,2025-03-10,2025-03-10 14:52:13.695000-04:00,2025-03-11 00:22:13.695000+05:30,2025-03-10T18:52:13.695Z,,197.224
Drawer,10CM,2025-03-10,2025-03-10 15:37:27.193000-04:00,2025-03-11 01:07:27.193000+05:30,2025-03-10T19:37:27.193Z,"indie korea, k-pop",237.266
우리의 밤,Sondia,2025-03-10,2025-03-10 15:42:11.379000-04:00,2025-03-11 01:12:11.379000+05:30,2025-03-10T19:42:11.379Z,"korean ost, korean pop",283.666
How Sweet,NewJeans,2025-03-11,2025-03-11 02:31:40.429000-04:00,2025-03-11 12:01:40.429000+05:30,2025-03-11T06:31:40.429Z,k-pop,219.026
